,2,5,10,15,20,25,30,35,40
GMM,0.38122605363984674,0.382183908045977,0.382183908045977,0.38409961685823757,0.39080459770114945,0.3955938697318008,0.3936781609195402,0.4051724137931034,0.421455938697318
Kmeans,0.38122605363984674,0.382183908045977,0.38409961685823757,0.3879310344827586,0.39080459770114945,0.39272030651340994,0.3955938697318008,0.41379310344827586,0.41762452107279696
