,2,5,10,15,20,25,30,35,40
GMM,0.5767707120409253,0.5968159121807586,0.43914143140142403,0.4152953161324788,0.3284103078286171,0.2974067245434816,0.2681116983835122,0.24927212275120134,0.2311584696797978
Kmeans,0.5193608056059371,0.591789148165536,0.4487462974808458,0.3661988567881331,0.3222326295079248,0.28496663701683134,0.2741495650644179,0.2476871933690106,0.2347478591507445
