,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_gmm__n_components,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
11,0.4692030429840088,0.0018457889556884766,0.367816091954023,0.3879365324944346,0.1,"(50,)",10,"{'NN__hidden_layer_sizes': (50,), 'NN__alpha': 0.1, 'gmm__n_components': 10}",22,0.3619047619047619,0.3908872901678657,0.37142857142857144,0.38848920863309355,0.34285714285714286,0.3920863309352518,0.38164251207729466,0.3811230585424134,0.38164251207729466,0.3870967741935484,0.08012847740516625,0.00020547180390938355,0.014517869810801633,0.0038304535021259065
12,0.6445852279663086,0.003946924209594726,0.3735632183908046,0.3977574929303869,0.1,"(50,)",15,"{'NN__hidden_layer_sizes': (50,), 'NN__alpha': 0.1, 'gmm__n_components': 15}",18,0.4,0.40167865707434053,0.34285714285714286,0.39688249400479614,0.36666666666666664,0.4064748201438849,0.37681159420289856,0.3906810035842294,0.38164251207729466,0.3930704898446834,0.182279957880851,0.0025903744704908467,0.018837255429419966,0.005730229393357307
13,0.4826242923736572,0.0030296802520751952,0.35919540229885055,0.40470505316177163,0.1,"(50,)",20,"{'NN__hidden_layer_sizes': (50,), 'NN__alpha': 0.1, 'gmm__n_components': 20}",26,0.3380952380952381,0.3920863309352518,0.3952380952380952,0.41127098321342925,0.30952380952380953,0.42685851318944845,0.3719806763285024,0.3942652329749104,0.38164251207729466,0.39904420549581837,0.0695550270785173,0.00019854027705486023,0.03129647651791227,0.012916303039974904
14,0.534783411026001,0.003696775436401367,0.35823754789272033,0.4113973337459065,0.1,"(50,)",25,"{'NN__hidden_layer_sizes': (50,), 'NN__alpha': 0.1, 'gmm__n_components': 25}",31,0.36666666666666664,0.4052757793764988,0.3619047619047619,0.41606714628297364,0.30952380952380953,0.41127098321342925,0.38164251207729466,0.4050179211469534,0.3719806763285024,0.41935483870967744,0.07947347595126279,0.00020205271126309097,0.025305990928702074,0.0057151610973294915
15,0.4764498233795166,0.0038549423217773436,0.342911877394636,0.4204928530294044,0.1,"(50,)",30,"{'NN__hidden_layer_sizes': (50,), 'NN__alpha': 0.1, 'gmm__n_components': 30}",42,0.38095238095238093,0.4136690647482014,0.37142857142857144,0.420863309352518,0.24285714285714285,0.4196642685851319,0.3671497584541063,0.4217443249701314,0.3526570048309179,0.4265232974910394,0.037246456573467486,0.00010736530511807722,0.05102610162601294,0.004130867197056802
16,0.511594009399414,0.005232572555541992,0.3553639846743295,0.4240805205298127,0.1,"(50,)",35,"{'NN__hidden_layer_sizes': (50,), 'NN__alpha': 0.1, 'gmm__n_components': 35}",41,0.37142857142857144,0.4088729016786571,0.3476190476190476,0.42206235011990406,0.38095238095238093,0.42805755395683454,0.30917874396135264,0.42891278375149344,0.3671497584541063,0.4324970131421744,0.03465220476799658,0.002082078603801891,0.025419704278101588,0.008310831408982512
17,0.5171644210815429,0.004720830917358398,0.35919540229885055,0.43055620020112945,0.1,"(50,)",40,"{'NN__hidden_layer_sizes': (50,), 'NN__alpha': 0.1, 'gmm__n_components': 40}",26,0.3904761904761905,0.4244604316546763,0.35714285714285715,0.4364508393285372,0.32857142857142857,0.4316546762589928,0.38164251207729466,0.4265232974910394,0.33816425120772947,0.4336917562724014,0.06736914462372329,0.0002176411726991631,0.023956590946513975,0.004454387284669689
18,0.07380380630493164,0.0009429454803466797,0.38122605363984674,0.38122620183423156,0.1,"(25,)",2,"{'NN__hidden_layer_sizes': (25,), 'NN__alpha': 0.1, 'gmm__n_components': 2}",1,0.38095238095238093,0.381294964028777,0.38095238095238093,0.381294964028777,0.38095238095238093,0.381294964028777,0.38164251207729466,0.3811230585424134,0.38164251207729466,0.3811230585424134,0.013572794511542058,0.0001379262504599518,0.00033759931841486414,8.42161451151526e-05
19,0.20553903579711913,0.0014481067657470704,0.38122605363984674,0.3814660099877088,0.1,"(25,)",5,"{'NN__hidden_layer_sizes': (25,), 'NN__alpha': 0.1, 'gmm__n_components': 5}",1,0.38095238095238093,0.3824940047961631,0.38095238095238093,0.381294964028777,0.38095238095238093,0.381294964028777,0.38164251207729466,0.3811230585424134,0.38164251207729466,0.3811230585424134,0.024829465464193373,0.00031598863384144896,0.00033759931841486414,0.0005197149514884383
20,0.35314598083496096,0.0020187854766845702,0.367816091954023,0.3879365324944346,0.1,"(25,)",10,"{'NN__hidden_layer_sizes': (25,), 'NN__alpha': 0.1, 'gmm__n_components': 10}",22,0.3619047619047619,0.3908872901678657,0.37142857142857144,0.38848920863309355,0.34285714285714286,0.3920863309352518,0.38164251207729466,0.3811230585424134,0.38164251207729466,0.3870967741935484,0.06437690409233976,0.00046400074443878883,0.014517869810801633,0.0038304535021259065
21,0.38572540283203127,0.0019968032836914064,0.3735632183908046,0.3977574929303869,0.1,"(25,)",15,"{'NN__hidden_layer_sizes': (25,), 'NN__alpha': 0.1, 'gmm__n_components': 15}",18,0.4,0.40167865707434053,0.34285714285714286,0.39688249400479614,0.36666666666666664,0.4064748201438849,0.37681159420289856,0.3906810035842294,0.38164251207729466,0.3930704898446834,0.06204684559045512,0.00016119242982229996,0.018837255429419966,0.005730229393357307
22,0.5547406196594238,0.0026372432708740234,0.35727969348659006,0.40446524500829445,0.1,"(25,)",20,"{'NN__hidden_layer_sizes': (25,), 'NN__alpha': 0.1, 'gmm__n_components': 20}",35,0.3380952380952381,0.3920863309352518,0.3952380952380952,0.41127098321342925,0.3,0.42565947242206237,0.3719806763285024,0.3942652329749104,0.38164251207729466,0.39904420549581837,0.14896958186048131,0.0004933995761030431,0.034414487705183704,0.012507428006493763
23,0.35273122787475586,0.0031177520751953123,0.35727969348659006,0.4113973337459065,0.1,"(25,)",25,"{'NN__hidden_layer_sizes': (25,), 'NN__alpha': 0.1, 'gmm__n_components': 25}",35,0.36666666666666664,0.4052757793764988,0.3619047619047619,0.41606714628297364,0.30952380952380953,0.41127098321342925,0.37681159420289856,0.4050179211469534,0.3719806763285024,0.41935483870967744,0.040470088165891635,0.0002406446201994787,0.024479908326070613,0.0057151610973294915
24,0.45296616554260255,0.0034631729125976563,0.3381226053639847,0.4204928530294044,0.1,"(25,)",30,"{'NN__hidden_layer_sizes': (25,), 'NN__alpha': 0.1, 'gmm__n_components': 30}",45,0.37142857142857144,0.4136690647482014,0.37142857142857144,0.420863309352518,0.22857142857142856,0.4196642685851319,0.3671497584541063,0.4217443249701314,0.3526570048309179,0.4265232974910394,0.08453383193234076,0.0008660819780771004,0.055401261932598034,0.004130867197056802
