,2,5,10,15,20,25,30,35,40
GMM,0.005759764562535001,0.02647026613071515,0.0131006992495984,0.02090137527706751,0.028429455162097744,0.013534672966712513,0.023337764417027878,0.0229771309415136,0.02072223328189685
Kmeans,0.004484495772020892,0.012314047635074505,0.011323884274695948,0.017947709910415534,0.018991182856213908,0.013547561562237041,0.02343051583555698,0.024863815940939688,0.027178381796364705
