,2,5,10,15,20,25,30,35,40
GMM,0.38122605363984674,0.38122605363984674,0.38122605363984674,0.3946360153256705,0.4118773946360153,0.40229885057471265,0.4166666666666667,0.41379310344827586,0.41954022988505746
Kmeans,0.38122605363984674,0.38122605363984674,0.38984674329501917,0.3946360153256705,0.3994252873563218,0.4013409961685824,0.4109195402298851,0.421455938697318,0.43486590038314177
