,2,5,10,15,20,25,30,35,40
GMM,0.5767707120409253,0.6174668499403102,0.45651001502917565,0.37871214249977053,0.32842185401031865,0.29697401389922945,0.27024869417424263,0.2472171371525257,0.22722165656261648
Kmeans,0.48691055223804597,0.5565391459309917,0.432636985922033,0.37429515803092567,0.32934383519317595,0.30807827855864095,0.2698988566949879,0.24716172370580147,0.2272991267703492
