,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_km__n_clusters,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
22,2.693893003463745,0.0010126113891601562,0.4444444444444444,0.7658363631675306,0.1,"(25,)",20,"{'NN__hidden_layer_sizes': (25,), 'NN__alpha': 0.1, 'km__n_clusters': 20}",28,0.5,0.6882494004796164,0.44285714285714284,0.8225419664268585,0.319047619047619,0.8309352517985612,0.5362318840579711,0.6965352449223416,0.4251207729468599,0.7909199522102748,0.13960731084956599,0.00034095602057543877,0.07435578812327864,0.06148976980024297
23,2.686763143539429,0.0007892608642578125,0.47701149425287354,0.7552530018995556,0.1,"(25,)",25,"{'NN__hidden_layer_sizes': (25,), 'NN__alpha': 0.1, 'km__n_clusters': 25}",13,0.5,0.7122302158273381,0.43333333333333335,0.7434052757793765,0.4,0.7889688249400479,0.5507246376811594,0.7885304659498208,0.5024154589371981,0.7431302270011948,0.15355203767229358,0.00010194000039568735,0.05374326671292062,0.029605529023428633
24,2.616636943817139,0.0007470130920410156,0.48563218390804597,0.7511977514762384,0.1,"(25,)",30,"{'NN__hidden_layer_sizes': (25,), 'NN__alpha': 0.1, 'km__n_clusters': 30}",8,0.5428571428571428,0.7338129496402878,0.40476190476190477,0.7230215827338129,0.3476190476190476,0.7973621103117506,0.6183574879227053,0.7072879330943848,0.5169082125603864,0.7945041816009558,0.046694492061411005,2.7589634796936434e-05,0.09742905181368237,0.03749878634581458
25,2.9345901012420654,0.0009319305419921875,0.4837164750957854,0.7578926106426687,0.1,"(25,)",35,"{'NN__hidden_layer_sizes': (25,), 'NN__alpha': 0.1, 'km__n_clusters': 35}",11,0.5666666666666667,0.7601918465227818,0.49047619047619045,0.7673860911270983,0.3523809523809524,0.7326139088729017,0.5555555555555556,0.7383512544802867,0.45410628019323673,0.7909199522102748,0.1285250074720711,0.0003382402426707581,0.07784594480669899,0.02100997530790483
26,2.8717000484466553,0.0008237838745117187,0.4904214559386973,0.7466577275813758,0.1,"(25,)",40,"{'NN__hidden_layer_sizes': (25,), 'NN__alpha': 0.1, 'km__n_clusters': 40}",6,0.5666666666666667,0.709832134292566,0.44761904761904764,0.7002398081534772,0.37142857142857144,0.8441247002398081,0.5410628019323671,0.7204301075268817,0.5265700483091788,0.7586618876941458,0.10654801962545901,0.00010430766786746149,0.0717884291900823,0.05261662520159048
27,3.545943593978882,0.0007428169250488281,0.33524904214559387,0.4351254480286738,0.1,"(25, 25)",2,"{'NN__hidden_layer_sizes': (25, 25), 'NN__alpha': 0.1, 'km__n_clusters': 2}",45,0.32857142857142857,0.4184652278177458,0.3238095238095238,0.44844124700239807,0.3,0.46642685851318944,0.38164251207729466,0.4121863799283154,0.34299516908212563,0.43010752688172044,0.16149999646466856,2.2453208136327885e-05,0.02690495009318536,0.019930038213989035
28,3.8558722019195555,0.0007585525512695312,0.4051724137931034,0.8268954728690165,0.1,"(25, 25)",5,"{'NN__hidden_layer_sizes': (25, 25), 'NN__alpha': 0.1, 'km__n_clusters': 5}",34,0.44761904761904764,0.7985611510791367,0.3523809523809524,0.8693045563549161,0.319047619047619,0.8513189448441247,0.5024154589371981,0.7658303464755077,0.4057971014492754,0.8494623655913979,0.13469199080900712,7.91116676472936e-05,0.06549841802436049,0.03856445110545209
29,3.7789638519287108,0.0009016036987304687,0.4454022988505747,0.8918267536508427,0.1,"(25, 25)",10,"{'NN__hidden_layer_sizes': (25, 25), 'NN__alpha': 0.1, 'km__n_clusters': 10}",25,0.47619047619047616,0.9100719424460432,0.38095238095238093,0.9364508393285371,0.3047619047619048,0.9184652278177458,0.5410628019323671,0.7885304659498208,0.5265700483091788,0.9056152927120669,0.20641513455513016,0.0002128516151928677,0.09014197038193424,0.052714421375822156
30,4.056819343566895,0.0008543491363525391,0.48084291187739464,0.8953112778594328,0.1,"(25, 25)",15,"{'NN__hidden_layer_sizes': (25, 25), 'NN__alpha': 0.1, 'km__n_clusters': 15}",12,0.5047619047619047,0.8345323741007195,0.42857142857142855,0.8345323741007195,0.38095238095238093,0.9568345323741008,0.5362318840579711,0.972520908004779,0.5555555555555556,0.8781362007168458,0.1760930307993221,5.9411039635164465e-05,0.06623326947897153,0.05904163173953351
31,3.9718289375305176,0.0008546352386474609,0.46934865900383144,0.8713794555753246,0.1,"(25, 25)",20,"{'NN__hidden_layer_sizes': (25, 25), 'NN__alpha': 0.1, 'km__n_clusters': 20}",19,0.5190476190476191,0.8033573141486811,0.3952380952380952,0.8165467625899281,0.3238095238095238,0.9544364508393285,0.6038647342995169,0.8841099163679809,0.5072463768115942,0.8984468339307049,0.1692896531783193,4.3329413572714024e-05,0.0986650281433322,0.05554603137868354
