,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_rp__n_components,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
12,0.0697443962097168,0.0009737968444824219,0.9733333333333334,0.9866666666666666,0.1,"(50,)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 25}",7,1.0,0.9833333333333333,1.0,0.9833333333333333,0.9333333333333333,0.9833333333333333,0.9333333333333333,1.0,1.0,0.9833333333333333,0.02147989829218572,0.0004960995461071831,0.03265986323710903,0.006666666666666687
13,0.06495871543884277,0.0005750656127929688,0.9733333333333334,0.9799999999999999,0.1,"(50,)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 30}",7,1.0,0.9666666666666667,1.0,0.975,0.9333333333333333,0.9833333333333333,0.9333333333333333,1.0,1.0,0.975,0.02024733881206764,3.4070673976901785e-05,0.03265986323710903,0.011303883305208779
14,0.04152698516845703,0.0006414413452148438,0.96,0.9616666666666667,0.1,"(25,)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 2}",26,0.9666666666666667,0.9583333333333334,0.9666666666666667,0.9583333333333334,0.9333333333333333,0.975,0.9333333333333333,0.9666666666666667,1.0,0.95,0.020668086153933427,0.00010448486885868586,0.024944382578492935,0.008498365855987974
15,0.04150242805480957,0.0005337715148925782,0.96,0.9816666666666667,0.1,"(25,)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 5}",26,0.9666666666666667,0.975,1.0,0.9666666666666667,0.9,0.9916666666666667,0.9333333333333333,1.0,1.0,0.975,0.013350470995108579,1.7163090965316383e-05,0.038873012632301994,0.012247448713915898
16,0.03604636192321777,0.0008350372314453125,0.98,0.9866666666666667,0.1,"(25,)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 10}",1,1.0,0.975,1.0,0.9833333333333333,0.9666666666666667,0.9916666666666667,0.9333333333333333,1.0,1.0,0.9833333333333333,0.010485105387237424,0.000587354021297527,0.02666666666666666,0.008498365855987991
17,0.04924564361572266,0.0008428096771240234,0.98,0.9866666666666666,0.1,"(25,)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 15}",1,1.0,0.9833333333333333,1.0,0.9833333333333333,0.9666666666666667,0.9833333333333333,0.9333333333333333,1.0,1.0,0.9833333333333333,0.018974824234469417,0.00036554813630702723,0.02666666666666666,0.006666666666666687
18,0.037027406692504886,0.0008344173431396485,0.9733333333333334,0.9833333333333332,0.1,"(25,)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 20}",7,1.0,0.9833333333333333,1.0,0.975,0.9333333333333333,0.9833333333333333,0.9333333333333333,1.0,1.0,0.975,0.019183853578232338,0.0004427089662441805,0.03265986323710903,0.009128709291752777
19,0.05064225196838379,0.0007259845733642578,0.9733333333333334,0.9866666666666666,0.1,"(25,)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 25}",7,1.0,0.9833333333333333,1.0,0.9833333333333333,0.9333333333333333,0.9833333333333333,0.9333333333333333,1.0,1.0,0.9833333333333333,0.019957368033145743,0.00022931514890106518,0.03265986323710903,0.006666666666666687
20,0.06820669174194335,0.003171873092651367,0.9733333333333334,0.9816666666666667,0.1,"(25,)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 30}",7,1.0,0.975,1.0,0.975,0.9333333333333333,0.9833333333333333,0.9333333333333333,1.0,1.0,0.975,0.059699611050542244,0.005174569092327089,0.03265986323710903,0.009718253158075509
21,0.07722592353820801,0.0007510662078857421,0.96,0.9616666666666667,0.1,"(25, 25)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 2}",26,0.9666666666666667,0.9583333333333334,0.9666666666666667,0.9583333333333334,0.9333333333333333,0.975,0.9333333333333333,0.9666666666666667,1.0,0.95,0.03756528326292677,4.661955715189384e-05,0.024944382578492935,0.008498365855987974
22,0.07000508308410644,0.0006869316101074218,0.96,0.9816666666666667,0.1,"(25, 25)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 5}",26,0.9666666666666667,0.975,1.0,0.9666666666666667,0.9,0.9916666666666667,0.9333333333333333,1.0,1.0,0.975,0.021508571220818163,4.889299509221114e-05,0.038873012632301994,0.012247448713915898
23,0.10645136833190919,0.0008238315582275391,0.9733333333333334,0.9883333333333333,0.1,"(25, 25)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 10}",7,1.0,0.9833333333333333,1.0,0.9833333333333333,0.9333333333333333,0.9916666666666667,0.9333333333333333,1.0,1.0,0.9833333333333333,0.03418754091421667,0.00019985693053348985,0.03265986323710903,0.006666666666666693
24,0.061620235443115234,0.0007845878601074219,0.9733333333333334,0.9866666666666666,0.1,"(25, 25)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 15}",7,1.0,0.9833333333333333,1.0,0.9833333333333333,0.9333333333333333,0.9833333333333333,0.9333333333333333,1.0,1.0,0.9833333333333333,0.017481644021110073,0.00033644912862381977,0.03265986323710903,0.006666666666666687
25,0.09242396354675293,0.0006848335266113281,0.9733333333333334,0.9866666666666666,0.1,"(25, 25)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 20}",7,1.0,0.9833333333333333,1.0,0.9833333333333333,0.9333333333333333,0.9833333333333333,0.9333333333333333,1.0,1.0,0.9833333333333333,0.04003654155031117,0.00011686777775710867,0.03265986323710903,0.006666666666666687
26,0.10346484184265137,0.0007758140563964844,0.9733333333333334,0.9866666666666666,0.1,"(25, 25)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 25}",7,1.0,0.9833333333333333,1.0,0.9833333333333333,0.9333333333333333,0.9833333333333333,0.9333333333333333,1.0,1.0,0.9833333333333333,0.052087376515005994,0.0002909733247171733,0.03265986323710903,0.006666666666666687
27,0.08120937347412109,0.0007394790649414062,0.9733333333333334,0.985,0.1,"(25, 25)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 30}",7,1.0,0.9833333333333333,1.0,0.975,0.9333333333333333,0.9833333333333333,0.9333333333333333,1.0,1.0,0.9833333333333333,0.01014752426685851,0.00013243851413627614,0.03265986323710903,0.008164965809277272
28,0.3386980056762695,0.0007595539093017579,0.96,0.9616666666666667,0.1,"(100, 25, 100)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 2}",26,0.9666666666666667,0.9583333333333334,0.9666666666666667,0.9583333333333334,0.9333333333333333,0.975,0.9333333333333333,0.9666666666666667,1.0,0.95,0.03037301015532446,6.671723804431243e-05,0.024944382578492935,0.008498365855987974
29,0.3584583759307861,0.0008241653442382813,0.9533333333333334,0.9816666666666667,0.1,"(100, 25, 100)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 5}",35,0.9666666666666667,0.975,0.9666666666666667,0.9666666666666667,0.9,0.9916666666666667,0.9333333333333333,1.0,1.0,0.975,0.028463927036426875,0.0001410170740138726,0.03399346342395189,0.012247448713915898
30,0.3420517921447754,0.0007972240447998047,0.98,0.9883333333333333,0.1,"(100, 25, 100)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 10}",1,1.0,0.9833333333333333,1.0,0.9833333333333333,0.9666666666666667,0.9916666666666667,0.9333333333333333,1.0,1.0,0.9833333333333333,0.08596019842435068,8.221388938300166e-05,0.02666666666666666,0.006666666666666693
31,0.30782036781311034,0.0007433891296386719,0.9733333333333334,0.9866666666666666,0.1,"(100, 25, 100)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 15}",7,1.0,0.9833333333333333,1.0,0.9833333333333333,0.9333333333333333,0.9833333333333333,0.9333333333333333,1.0,1.0,0.9833333333333333,0.061397127896569766,6.478934410221506e-05,0.03265986323710903,0.006666666666666687
32,0.36658635139465334,0.0009873867034912109,0.9733333333333334,0.9866666666666666,0.1,"(100, 25, 100)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 20}",7,1.0,0.9833333333333333,1.0,0.9833333333333333,0.9333333333333333,0.9833333333333333,0.9333333333333333,1.0,1.0,0.9833333333333333,0.02458776519885519,0.00016994790728279752,0.03265986323710903,0.006666666666666687
33,0.3895364284515381,0.0009261608123779297,0.9733333333333334,0.9866666666666666,0.1,"(100, 25, 100)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 25}",7,1.0,0.9833333333333333,1.0,0.9833333333333333,0.9333333333333333,0.9833333333333333,0.9333333333333333,1.0,1.0,0.9833333333333333,0.06764032727200044,0.00019869470810933852,0.03265986323710903,0.006666666666666687
34,0.6053602695465088,0.0009715557098388672,0.9733333333333334,0.9816666666666667,0.1,"(100, 25, 100)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 30}",7,1.0,0.975,1.0,0.975,0.9333333333333333,0.9833333333333333,0.9333333333333333,1.0,1.0,0.975,0.10586117204635799,0.00013038675920323703,0.03265986323710903,0.009718253158075509
