,2,5,10,15,20,25,30,35,40
GMM,0.6666666666666666,0.9066666666666666,0.9666666666666667,0.9666666666666667,0.9733333333333334,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9666666666666667
Kmeans,0.6666666666666666,0.8933333333333333,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9733333333333334,0.9666666666666667,0.9666666666666667,0.9666666666666667
