,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_km__n_clusters,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
12,3.6396039962768554,0.0008339881896972656,0.41475095785440613,0.9101793833750204,0.1,"(50,)",15,"{'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 15, 'NN__alpha': 0.1}",22,0.44285714285714284,0.8788968824940048,0.36666666666666664,0.894484412470024,0.35714285714285715,0.9268585131894485,0.4782608695652174,0.9115890083632019,0.42995169082125606,0.9390681003584229,0.14070584069297898,9.245293339910692e-05,0.04622868903087946,0.02163176070503927
13,4.2465616226196286,0.0008694171905517578,0.42049808429118773,0.9317827458463338,0.1,"(50,)",20,"{'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 20, 'NN__alpha': 0.1}",12,0.4523809523809524,0.9448441247002398,0.4,0.9508393285371702,0.3238095238095238,0.9412470023980816,0.4830917874396135,0.8984468339307049,0.4444444444444444,0.9235364396654719,0.2419699320653579,8.483301586789077e-05,0.05531732496116489,0.0189874153184173
14,4.529653739929199,0.0010315895080566407,0.42528735632183906,0.9514117738067611,0.1,"(50,)",25,"{'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 25, 'NN__alpha': 0.1}",11,0.44285714285714284,0.9580335731414868,0.42857142857142855,0.9520383693045563,0.3523809523809524,0.9760191846522782,0.4975845410628019,0.9235364396654719,0.4057971014492754,0.9474313022700119,0.4376862979378099,0.00017705974991751963,0.04738275889662463,0.016986135075470796
15,5.157726383209228,0.001723337173461914,0.4118773946360153,0.938708817891923,0.1,"(50,)",30,"{'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 30, 'NN__alpha': 0.1}",25,0.4,0.934052757793765,0.37142857142857144,0.9568345323741008,0.38571428571428573,0.9412470023980816,0.4927536231884058,0.899641577060932,0.4106280193236715,0.961768219832736,0.49230621203487335,0.0014615055896329337,0.04233665056838137,0.021975659834139294
16,4.189902400970459,0.0008950233459472656,0.4157088122605364,0.9616822670895541,0.1,"(50,)",35,"{'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 35, 'NN__alpha': 0.1}",21,0.43333333333333335,0.9532374100719424,0.35714285714285715,0.9484412470023981,0.38095238095238093,0.9784172661870504,0.48792270531400966,0.970131421744325,0.42028985507246375,0.9581839904420549,0.2603529746417611,8.146243362118621e-05,0.0450948787157005,0.011048317262572169
17,4.630825138092041,0.0008985042572021484,0.42049808429118773,0.9315515329671747,0.1,"(50,)",40,"{'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 40, 'NN__alpha': 0.1}",12,0.44761904761904764,0.9592326139088729,0.38571428571428573,0.9448441247002398,0.34285714285714286,0.9436450839328537,0.4975845410628019,0.9115890083632019,0.42995169082125606,0.8984468339307049,0.23162114863773683,0.0001340753488167381,0.052913316605793806,0.022731531839723165
18,2.003853607177734,0.0005519866943359375,0.38026819923371646,0.4054261966770669,0.1,"(25,)",2,"{'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 2, 'NN__alpha': 0.1}",39,0.36666666666666664,0.39928057553956836,0.36666666666666664,0.39568345323741005,0.4142857142857143,0.4412470023980815,0.3671497584541063,0.3978494623655914,0.3864734299516908,0.3930704898446834,0.40419434001200066,2.7931995766421346e-05,0.01868022784247695,0.018032693784090146
19,2.5846224308013914,0.0006165981292724609,0.38026819923371646,0.5984150314157276,0.1,"(25,)",5,"{'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 5, 'NN__alpha': 0.1}",39,0.3619047619047619,0.5623501199040767,0.3619047619047619,0.60431654676259,0.37142857142857144,0.6223021582733813,0.42995169082125606,0.6033452807646356,0.37681159420289856,0.5997610513739546,0.1392838477459723,6.485342969570634e-05,0.02536103514309928,0.019658177349980627
20,2.828972911834717,0.0006708145141601562,0.4185823754789272,0.6681089536972573,0.1,"(25,)",10,"{'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 10, 'NN__alpha': 0.1}",17,0.4857142857142857,0.6618705035971223,0.4238095238095238,0.6690647482014388,0.3523809523809524,0.6810551558752997,0.4251207729468599,0.6523297491039427,0.4057971014492754,0.6762246117084827,0.2292674592054452,6.745225246627936e-05,0.04283065753602493,0.01022040269435306
21,2.688166856765747,0.0006999969482421875,0.4099616858237548,0.7174767712711552,0.1,"(25,)",15,"{'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 15, 'NN__alpha': 0.1}",27,0.4142857142857143,0.7122302158273381,0.37142857142857144,0.7446043165467626,0.3761904761904762,0.7565947242206235,0.5120772946859904,0.7001194743130227,0.37681159420289856,0.6738351254480287,0.2278078912479216,3.2546362957900304e-05,0.05307795706464656,0.029998377647819558
22,2.9164448261260985,0.0007567882537841796,0.38409961685823757,0.7272788221036075,0.1,"(25,)",20,"{'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 20, 'NN__alpha': 0.1}",37,0.43333333333333335,0.7230215827338129,0.3476190476190476,0.7314148681055156,0.3380952380952381,0.7661870503597122,0.41545893719806765,0.7168458781362007,0.3864734299516908,0.6989247311827957,0.3570166244202461,7.042973607561993e-05,0.03710916831315673,0.022189556018016608
23,3.014220857620239,0.0008836269378662109,0.4051724137931034,0.7243684622194717,0.1,"(25,)",25,"{'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 25, 'NN__alpha': 0.1}",29,0.4,0.6594724220623501,0.36666666666666664,0.7230215827338129,0.3619047619047619,0.7781774580335732,0.45893719806763283,0.7228195937873357,0.4396135265700483,0.7383512544802867,0.2813655452531288,0.00012122335388340183,0.03858151714789022,0.03822730860464752
24,3.0038527965545656,0.0010316848754882812,0.3975095785440613,0.761725243461145,0.1,"(25,)",30,"{'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 30, 'NN__alpha': 0.1}",35,0.49047619047619045,0.7170263788968825,0.34285714285714286,0.7925659472422062,0.3476190476190476,0.7637889688249401,0.4106280193236715,0.7455197132616488,0.3961352657004831,0.7897252090800478,0.15840997412656632,0.0003920867406868827,0.05361412001568393,0.028284319857932387
25,3.3169209957122803,0.0009751319885253906,0.4166666666666667,0.7579364465416913,0.1,"(25,)",35,"{'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 35, 'NN__alpha': 0.1}",20,0.46190476190476193,0.749400479616307,0.38571428571428573,0.7817745803357314,0.3476190476190476,0.790167865707434,0.463768115942029,0.7084826762246117,0.4251207729468599,0.7598566308243727,0.2190909529900241,0.0003409071887854627,0.04491559425039237,0.028737940920760284
26,3.2345391273498536,0.000832509994506836,0.4042145593869732,0.7581582046191004,0.1,"(25,)",40,"{'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 40, 'NN__alpha': 0.1}",30,0.43333333333333335,0.7721822541966427,0.37142857142857144,0.709832134292566,0.35714285714285715,0.815347721822542,0.4444444444444444,0.7514934289127837,0.41545893719806765,0.7419354838709677,0.24665367368593802,0.0001278973262178847,0.0343283895711979,0.034958031470346436
27,3.8060709476470946,0.0007468223571777344,0.3706896551724138,0.4324866988129926,0.1,"(25, 25)",2,"{'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 2, 'NN__alpha': 0.1}",44,0.34285714285714286,0.42565947242206237,0.3523809523809524,0.41127098321342925,0.4238095238095238,0.48201438848920863,0.3671497584541063,0.4241338112305854,0.3671497584541063,0.41935483870967744,0.23394272504709004,7.836867655226006e-05,0.028209993783833154,0.02526628636739281
28,3.8637153625488283,0.0007994174957275391,0.40229885057471265,0.9671875402903485,0.1,"(25, 25)",5,"{'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 5, 'NN__alpha': 0.1}",32,0.44761904761904764,0.9616306954436451,0.3952380952380952,0.9724220623501199,0.34285714285714286,0.9592326139088729,0.4492753623188406,0.961768219832736,0.37681159420289856,0.980884109916368,0.19349441112390736,0.00011244301466150105,0.041234104899507865,0.008228300593949642
29,3.9064649105072022,0.0008273124694824219,0.4425287356321839,0.9856424537789124,0.1,"(25, 25)",10,"{'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 10, 'NN__alpha': 0.1}",2,0.49047619047619045,0.9820143884892086,0.35714285714285715,0.9928057553956835,0.3904761904761905,0.9964028776978417,0.5217391304347826,0.978494623655914,0.45410628019323673,0.978494623655914,0.11856356474233963,8.697737201427447e-05,0.06119304050139911,0.007515922054528537
30,4.615696811676026,0.0009356498718261719,0.41762452107279696,0.9810775035885271,0.1,"(25, 25)",15,"{'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 15, 'NN__alpha': 0.1}",18,0.49523809523809526,0.9676258992805755,0.37142857142857144,0.9904076738609112,0.3619047619047619,0.9784172661870504,0.47342995169082125,0.982078853046595,0.3864734299516908,0.986857825567503,0.3067909717979927,0.00017395288795762985,0.05545588539679446,0.007867520851188161
31,4.594581604003906,0.0011603832244873047,0.4099616858237548,0.9705594664053703,0.1,"(25, 25)",20,"{'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 20, 'NN__alpha': 0.1}",27,0.46190476190476193,0.9940047961630696,0.34285714285714286,0.9916067146282974,0.38571428571428573,0.9448441247002398,0.48792270531400966,0.97610513739546,0.3719806763285024,0.946236559139785,0.44787665539016613,0.000301445838924855,0.05529819126049188,0.021336856510727985
32,4.607986974716186,0.0008174419403076172,0.41954022988505746,0.9439373232596718,0.1,"(25, 25)",25,"{'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 25, 'NN__alpha': 0.1}",15,0.5095238095238095,0.9328537170263789,0.2904761904761905,0.919664268585132,0.38095238095238093,0.9400479616306955,0.47342995169082125,0.982078853046595,0.4444444444444444,0.945041816009558,0.3679879682725696,4.4793413623006935e-05,0.07731540355973884,0.02089569737036861
33,4.969000625610351,0.0009135723114013672,0.41762452107279696,0.9789286850089821,0.1,"(25, 25)",30,"{'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 30, 'NN__alpha': 0.1}",18,0.4523809523809524,0.9988009592326139,0.3761904761904762,0.9652278177458034,0.3523809523809524,0.9748201438848921,0.48792270531400966,0.982078853046595,0.42028985507246375,0.973715651135006,0.5450398868664239,0.00015661857101742746,0.049252535688544714,0.011283620319624578
34,5.144811582565308,0.0011544227600097656,0.4003831417624521,0.9724495672279382,0.1,"(25, 25)",35,"{'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 35, 'NN__alpha': 0.1}",33,0.43333333333333335,0.9256594724220624,0.36666666666666664,0.9796163069544365,0.3,0.9952038369304557,0.5072463768115942,0.974910394265233,0.3961352657004831,0.986857825567503,0.3645241406083274,0.0005015381753018077,0.06886097634953348,0.024380670614370888
35,5.277621030807495,0.0013270378112792969,0.4367816091954023,0.9523271705216472,0.1,"(25, 25)",40,"{'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 40, 'NN__alpha': 0.1}",4,0.44761904761904764,0.9436450839328537,0.41904761904761906,0.9724220623501199,0.38095238095238093,0.9136690647482014,0.4975845410628019,0.9414575866188769,0.4396135265700483,0.9904420549581839,0.525900051020807,0.0005295632701206149,0.0380586898411428,0.026625268888610908
36,0.13826704025268555,0.0025012016296386717,0.38122605363984674,0.38122620183423156,0.1,"(100, 25, 100)",2,"{'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 2, 'NN__alpha': 0.1}",38,0.38095238095238093,0.381294964028777,0.38095238095238093,0.381294964028777,0.38095238095238093,0.381294964028777,0.38164251207729466,0.3811230585424134,0.38164251207729466,0.3811230585424134,0.039465497799579356,0.0011139911940221592,0.00033759931841486414,8.42161451151526e-05
37,6.453030300140381,0.0017579555511474609,0.3706896551724138,0.6215698409014724,0.1,"(100, 25, 100)",5,"{'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 5, 'NN__alpha': 0.1}",44,0.38095238095238093,0.381294964028777,0.38095238095238093,0.381294964028777,0.3238095238095238,0.9940047961630696,0.38164251207729466,0.3811230585424134,0.3864734299516908,0.970131421744325,7.678986671942431,0.0004197511295082056,0.023614173408612254,0.29444240849428566
38,14.74796667098999,0.0016555309295654297,0.4339080459770115,0.9997610513739545,0.1,"(100, 25, 100)",10,"{'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 10, 'NN__alpha': 0.1}",7,0.49523809523809526,1.0,0.319047619047619,1.0,0.38095238095238093,1.0,0.5603864734299517,0.998805256869773,0.41545893719806765,1.0,0.9268770352249058,0.0002298190083258142,0.08493347377729363,0.0004778972520908198
39,14.175271987915039,0.0018378257751464843,0.4329501915708812,1.0,0.1,"(100, 25, 100)",15,"{'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 15, 'NN__alpha': 0.1}",8,0.4523809523809524,1.0,0.38571428571428573,1.0,0.38095238095238093,1.0,0.5217391304347826,1.0,0.4251207729468599,1.0,0.7487161947049265,0.0008420227793613992,0.05141862606859098,0.0
40,14.720679187774659,0.001846647262573242,0.4003831417624521,0.9988052568697731,0.1,"(100, 25, 100)",20,"{'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 20, 'NN__alpha': 0.1}",33,0.45714285714285713,1.0,0.3380952380952381,1.0,0.32857142857142857,1.0,0.4830917874396135,1.0,0.3961352657004831,0.994026284348865,1.954700761660756,0.0003953622942873591,0.061852175434170556,0.00238948626045401
41,14.622101163864135,0.001940155029296875,0.40325670498084293,1.0,0.1,"(100, 25, 100)",25,"{'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 25, 'NN__alpha': 0.1}",31,0.45714285714285713,1.0,0.319047619047619,1.0,0.38571428571428573,1.0,0.463768115942029,1.0,0.391304347826087,1.0,2.021060364532796,0.0004569905577260919,0.05316676946783981,0.0
42,13.415960836410523,0.0016375541687011718,0.4118773946360153,1.0,0.1,"(100, 25, 100)",30,"{'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 30, 'NN__alpha': 0.1}",25,0.4714285714285714,1.0,0.38095238095238093,1.0,0.3904761904761905,1.0,0.46859903381642515,1.0,0.34782608695652173,1.0,0.9874969194023664,0.0002686293184011693,0.04948945777907782,0.0
43,14.619774961471558,0.0014297008514404298,0.39272030651340994,0.9995221027479092,0.1,"(100, 25, 100)",35,"{'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 35, 'NN__alpha': 0.1}",36,0.40476190476190477,1.0,0.3619047619047619,1.0,0.4095238095238095,1.0,0.42995169082125606,1.0,0.357487922705314,0.997610513739546,1.1628348426719197,6.675287641406715e-05,0.02824788537432569,0.0009557945041815952
44,17.149125242233275,0.001867198944091797,0.3783524904214559,0.9933094384707287,0.1,"(100, 25, 100)",40,"{'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 40, 'NN__alpha': 0.1}",41,0.3904761904761905,1.0,0.3333333333333333,1.0,0.30952380952380953,1.0,0.463768115942029,0.997610513739546,0.3961352657004831,0.9689366786140979,2.3067329600739064,0.00035778908592552593,0.053846540965720883,0.01222146891521571
