,2,5,10,15,20,25,30,35,40
GMM,0.6666666666666666,0.86,0.9266666666666666,0.9533333333333334,0.96,0.9733333333333334,0.9733333333333334,0.9733333333333334,0.9733333333333334
Kmeans,0.6666666666666666,0.8466666666666667,0.92,0.9533333333333334,0.9533333333333334,0.9733333333333334,0.96,0.9666666666666667,0.9666666666666667
