,2,5,10,15,20,25,30,35,40
GMM,0.38122605363984674,0.3850574712643678,0.3975095785440613,0.4329501915708812,0.42624521072796934,0.4157088122605364,0.44157088122605365,0.446360153256705,0.4339080459770115
Kmeans,0.38122605363984674,0.38122605363984674,0.4128352490421456,0.43007662835249044,0.4339080459770115,0.4329501915708812,0.4492337164750958,0.4396551724137931,0.4454022988505747
