,2,5,10,15,20,25,30,35,40
GMM,0.5767707120409253,0.5550957712659459,0.4277470122116584,0.3589997562683553,0.3116990146740473,0.30152120515720937,0.2721099545092918,0.24728736018022876,0.22783304367039586
Kmeans,0.5767707120409253,0.5144883251962169,0.39386114723621335,0.3594356937490009,0.3047935247330465,0.2911727377695241,0.2598827692616761,0.24076638054442528,0.2200998557080211
