,2,5,10,15,20,25,30,35,40
GMM,0.5767707120409253,0.5558636468164362,0.3697750922539413,0.2684507129087795,0.27505768464345615,0.2527232130464969,0.22101130180722126,0.2154437687498262,0.20617870039151664
Kmeans,0.5767707120409253,0.4397041455003081,0.3050384460158131,0.2723020729328536,0.2582347413800254,0.24162151095482814,0.22945143270561516,0.22110340231661058,0.19794528474369297
