,2,5,10,15,20,25,30,35,40
GMM,0.38122605363984674,0.38601532567049807,0.41475095785440613,0.40804597701149425,0.42528735632183906,0.43486590038314177,0.4224137931034483,0.4367816091954023,0.4386973180076628
Kmeans,0.38122605363984674,0.38122605363984674,0.4128352490421456,0.4128352490421456,0.42337164750957856,0.43007662835249044,0.4272030651340996,0.42528735632183906,0.43007662835249044
