,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_km__n_clusters,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
11,3.8806097507476807,0.0012132644653320313,0.4329501915708812,0.6233035077314492,0.1,"(50,)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 10}",30,0.41904761904761906,0.5635491606714629,0.49047619047619045,0.6690647482014388,0.3142857142857143,0.6091127098321343,0.5410628019323671,0.6726403823178017,0.40096618357487923,0.6021505376344086,0.4159488865985812,0.0007728640648095893,0.07782874719559257,0.04182732887673434
12,3.7289837837219237,0.0008929729461669922,0.5009578544061303,0.7351073979526057,0.1,"(50,)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 15}",23,0.5238095238095238,0.7302158273381295,0.3904761904761905,0.6414868105515588,0.37142857142857144,0.7697841726618705,0.642512077294686,0.7395459976105138,0.5797101449275363,0.7945041816009558,0.17696525290788573,7.251791800842648e-05,0.1055358958499423,0.052036332744194565
13,3.9965350151062013,0.0009316444396972656,0.5114942528735632,0.808183560678339,0.1,"(50,)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 20}",20,0.580952380952381,0.7805755395683454,0.4380952380952381,0.8117505995203836,0.38095238095238093,0.8237410071942446,0.5797101449275363,0.8219832735961768,0.5797101449275363,0.8028673835125448,0.4347617146895732,0.00010281582221863916,0.08559934407573556,0.015720397921672496
14,3.938977766036987,0.0009638309478759765,0.5181992337164751,0.8417472473633996,0.1,"(50,)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 25}",19,0.6,0.8645083932853717,0.5095238095238095,0.7781774580335732,0.4095238095238095,0.9280575539568345,0.5603864734299517,0.8064516129032258,0.5120772946859904,0.8315412186379928,0.13832059338529615,0.00014166627334816768,0.06400830549610229,0.05168868684279491
15,4.2442714214324955,0.0009175777435302734,0.5603448275862069,0.8613659609946451,0.1,"(50,)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 30}",3,0.638095238095238,0.8657074340527577,0.46190476190476193,0.8573141486810552,0.4714285714285714,0.882494004796163,0.6521739130434783,0.8112305854241338,0.5797101449275363,0.8900836320191159,0.5296200365311853,0.00011211501290078621,0.0806340053047702,0.027640261644505764
16,4.516709613800049,0.0008910179138183593,0.5852490421455939,0.878650198121073,0.1,"(50,)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 35}",1,0.6142857142857143,0.8812949640287769,0.6142857142857143,0.9292565947242206,0.45714285714285713,0.9064748201438849,0.6328502415458938,0.7789725209080047,0.6086956521739131,0.8972520908004779,0.365349227295722,3.6237239759214156e-05,0.06479630355877619,0.05219938984398706
17,4.421034908294677,0.0009004592895507813,0.5680076628352491,0.8713622650266885,0.1,"(50,)",40,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 40}",2,0.5523809523809524,0.8105515587529976,0.5523809523809524,0.8321342925659473,0.3904761904761905,0.907673860911271,0.6618357487922706,0.8936678614097969,0.6859903381642513,0.9127837514934289,0.35851719124244663,2.824124176269951e-05,0.10461116707966124,0.04187740915503613
18,2.4206836223602295,0.000668191909790039,0.39176245210727967,0.40350171475722646,0.1,"(25,)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 2}",35,0.40476190476190477,0.39568345323741005,0.40476190476190477,0.407673860911271,0.37142857142857144,0.4148681055155875,0.391304347826087,0.39904420549581837,0.3864734299516908,0.4002389486260454,0.2026331818728128,0.00012761757056768545,0.012519564731888783,0.006902780414253766
19,2.712934637069702,0.0007023811340332031,0.3793103448275862,0.44230594019408126,0.1,"(25,)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 5}",43,0.4142857142857143,0.44004796163069543,0.36666666666666664,0.4460431654676259,0.3380952380952381,0.46402877697841727,0.40096618357487923,0.4265232974910394,0.37681159420289856,0.4348864994026284,0.17719430781829998,0.00017279475957962065,0.02672324124024615,0.012610209119967734
20,2.5720379829406737,0.0007552146911621094,0.42432950191570884,0.589799987966616,0.1,"(25,)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 10}",31,0.41904761904761906,0.5515587529976019,0.4857142857142857,0.6378896882494005,0.3,0.5815347721822542,0.4975845410628019,0.6081242532855436,0.42028985507246375,0.5698924731182796,0.10936740389897169,0.00011960104467645706,0.07028611063258447,0.030250332110972403
