,2,5,10,15,20,25,30,35,40
GMM,0.6666666666666666,0.8733333333333333,0.8866666666666667,0.8533333333333334,0.8866666666666667,0.8866666666666667,0.88,0.9066666666666666,0.9266666666666666
Kmeans,0.6666666666666666,0.8133333333333334,0.78,0.8733333333333333,0.8866666666666667,0.9133333333333333,0.9133333333333333,0.94,0.9333333333333333
