,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_gmm__n_components,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
30,0.29977030754089357,0.002674245834350586,0.2231800766283525,0.19035524268757037,0.1,"(25, 25)",15,"{'gmm__n_components': 15, 'NN__hidden_layer_sizes': (25, 25), 'NN__alpha': 0.1}",138,0.2523809523809524,0.17625899280575538,0.20952380952380953,0.22182254196642687,0.19523809523809524,0.1474820143884892,0.2463768115942029,0.2174432497013142,0.21256038647342995,0.18876941457586618,0.060639351046151806,0.0001561252967850702,0.022251534488589162,0.027434590808675576
31,0.30117292404174806,0.0024808406829833984,0.23850574712643677,0.24035309386899084,0.1,"(25, 25)",20,"{'gmm__n_components': 20, 'NN__hidden_layer_sizes': (25, 25), 'NN__alpha': 0.1}",117,0.23809523809523808,0.21342925659472423,0.20476190476190476,0.2182254196642686,0.17142857142857143,0.19424460431654678,0.19806763285024154,0.18996415770609318,0.38164251207729466,0.3859020310633214,0.11706054445113177,7.13678209789908e-05,0.07430103898395768,0.07357181225730017
32,0.3099203586578369,0.0030794143676757812,0.3275862068965517,0.3425053505582631,0.1,"(25, 25)",25,"{'gmm__n_components': 25, 'NN__hidden_layer_sizes': (25, 25), 'NN__alpha': 0.1}",93,0.3047619047619048,0.36211031175059955,0.38095238095238093,0.3824940047961631,0.3761904761904762,0.38369304556354916,0.38164251207729466,0.3859020310633214,0.1932367149758454,0.1983273596176822,0.1253316861339155,0.0004441986522394114,0.07287700428373191,0.07259536919319322
33,0.24208078384399415,0.0035257816314697267,0.38122605363984674,0.3788306988817548,0.1,"(25, 25)",30,"{'gmm__n_components': 30, 'NN__hidden_layer_sizes': (25, 25), 'NN__alpha': 0.1}",5,0.38095238095238093,0.381294964028777,0.38095238095238093,0.37290167865707435,0.38095238095238093,0.381294964028777,0.38164251207729466,0.37753882915173237,0.38164251207729466,0.3811230585424134,0.10085373442615826,0.0004637687754781144,0.00033759931841486414,0.0032930935749683607
34,0.17214655876159668,0.003981494903564453,0.13218390804597702,0.1321832856295609,0.1,"(25, 25)",35,"{'gmm__n_components': 35, 'NN__hidden_layer_sizes': (25, 25), 'NN__alpha': 0.1}",169,0.13333333333333333,0.13189448441247004,0.13333333333333333,0.13189448441247004,0.13333333333333333,0.13189448441247004,0.13043478260869565,0.13261648745519714,0.13043478260869565,0.13261648745519714,0.05392681028371372,0.00073243569880096,0.0014179171373424405,0.0003537078094836545
35,0.16974539756774903,0.00557861328125,0.3735632183908046,0.37572178816086915,0.1,"(25, 25)",40,"{'gmm__n_components': 40, 'NN__hidden_layer_sizes': (25, 25), 'NN__alpha': 0.1}",57,0.38095238095238093,0.3824940047961631,0.38095238095238093,0.3609112709832134,0.34285714285714286,0.38848920863309355,0.38164251207729466,0.36678614097968937,0.38164251207729466,0.37992831541218636,0.02356083933581196,0.0013024447541057943,0.015411251732909323,0.010254384670004953
36,0.082086181640625,0.0015272140502929688,0.38122605363984674,0.38122620183423156,0.1,"(100, 25, 100)",2,"{'gmm__n_components': 2, 'NN__hidden_layer_sizes': (100, 25, 100), 'NN__alpha': 0.1}",5,0.38095238095238093,0.381294964028777,0.38095238095238093,0.381294964028777,0.38095238095238093,0.381294964028777,0.38164251207729466,0.3811230585424134,0.38164251207729466,0.3811230585424134,0.01945025646759144,0.00024783345125171794,0.00033759931841486414,8.42161451151526e-05
37,0.12511739730834961,0.0020633697509765624,0.38122605363984674,0.38122620183423156,0.1,"(100, 25, 100)",5,"{'gmm__n_components': 5, 'NN__hidden_layer_sizes': (100, 25, 100), 'NN__alpha': 0.1}",5,0.38095238095238093,0.381294964028777,0.38095238095238093,0.381294964028777,0.38095238095238093,0.381294964028777,0.38164251207729466,0.3811230585424134,0.38164251207729466,0.3811230585424134,0.022297835678167153,0.0005373956380740638,0.00033759931841486414,8.42161451151526e-05
38,0.17311272621154786,0.0023940563201904296,0.38122605363984674,0.38122620183423156,0.1,"(100, 25, 100)",10,"{'gmm__n_components': 10, 'NN__hidden_layer_sizes': (100, 25, 100), 'NN__alpha': 0.1}",5,0.38095238095238093,0.381294964028777,0.38095238095238093,0.381294964028777,0.38095238095238093,0.381294964028777,0.38164251207729466,0.3811230585424134,0.38164251207729466,0.3811230585424134,0.02910266312706593,0.00019581116871885833,0.00033759931841486414,8.42161451151526e-05
39,0.34951281547546387,0.00306243896484375,0.38122605363984674,0.38122620183423156,0.1,"(100, 25, 100)",15,"{'gmm__n_components': 15, 'NN__hidden_layer_sizes': (100, 25, 100), 'NN__alpha': 0.1}",5,0.38095238095238093,0.381294964028777,0.38095238095238093,0.381294964028777,0.38095238095238093,0.381294964028777,0.38164251207729466,0.3811230585424134,0.38164251207729466,0.3811230585424134,0.062075036626383535,0.000341666964073943,0.00033759931841486414,8.42161451151526e-05
